run_position,sample_id,track_c_status,track_d_set,same_plan_status,same_plan_execution_status,same_plan_success,same_plan_progress_score,same_plan_elapsed_s,case_dir,updated_at
1244,Semantic/select_book_semantic/example56,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,34.528586864471436,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_book_semantic\example56,2026-05-27 18:39:32
1246,Semantic/select_book_semantic/example58,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,32.99631643295288,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_book_semantic\example58,2026-05-27 18:40:07
1247,Semantic/select_book_semantic/example59,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,36.68649888038635,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_book_semantic\example59,2026-05-27 18:40:45
1248,Semantic/select_book_semantic/example61,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,33.756577253341675,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_book_semantic\example61,2026-05-27 18:41:20
1249,Semantic/select_book_semantic/example62,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,27.54786705970764,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_book_semantic\example62,2026-05-27 18:41:49
1250,Semantic/select_book_semantic/example63,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,26.53724431991577,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_book_semantic\example63,2026-05-27 18:42:17
1252,Semantic/select_book_semantic/example67,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,33.23953318595886,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_book_semantic\example67,2026-05-27 18:42:52
1257,Semantic/select_book_semantic/example73,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,35.70556354522705,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_book_semantic\example73,2026-05-27 18:43:29
1258,Semantic/select_book_semantic/example74,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,29.3126060962677,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_book_semantic\example74,2026-05-27 18:44:00
1261,Semantic/select_book_semantic/example77,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.0,37.6889533996582,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_book_semantic\example77,2026-05-27 18:44:40
1263,Semantic/select_book_semantic/example78,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,34.6018705368042,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_book_semantic\example78,2026-05-27 18:45:16
1264,Semantic/select_book_semantic/example80,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,32.050946950912476,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_book_semantic\example80,2026-05-27 18:45:49
1267,Semantic/select_book_semantic/example83,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,33.75593376159668,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_book_semantic\example83,2026-05-27 18:46:25
1268,Semantic/select_book_semantic/example84,C2_qwen_conversion_failure,secondary_diagnostic,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_book_semantic\example84,2026-05-27 18:46:25
1272,Semantic/select_book_semantic/example90,C2_qwen_conversion_failure,secondary_diagnostic,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_book_semantic\example90,2026-05-27 18:46:25
1276,Semantic/select_book_semantic/example94,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,33.55904150009155,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_book_semantic\example94,2026-05-27 18:47:00
1278,Semantic/select_book_semantic/example96,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,35.997483015060425,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_book_semantic\example96,2026-05-27 18:47:37
1280,Semantic/select_book_semantic/example98,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,34.481213092803955,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_book_semantic\example98,2026-05-27 18:48:13
1285,Semantic/select_chemistry_tube_semantic/example2,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,29.91387176513672,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_chemistry_tube_semantic\example2,2026-05-27 18:48:45
1287,Semantic/select_chemistry_tube_semantic/example5,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,28.444229125976562,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_chemistry_tube_semantic\example5,2026-05-27 18:49:15
1316,Semantic/select_chemistry_tube_semantic/example35,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.0,28.380478382110596,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_chemistry_tube_semantic\example35,2026-05-27 18:49:45
1331,Semantic/select_chemistry_tube_semantic/example51,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,28.4875967502594,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_chemistry_tube_semantic\example51,2026-05-27 18:50:15
1350,Semantic/select_chemistry_tube_semantic/example70,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,30.9508376121521,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_chemistry_tube_semantic\example70,2026-05-27 18:50:48
1358,Semantic/select_chemistry_tube_semantic/example78,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,26.64095377922058,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_chemistry_tube_semantic\example78,2026-05-27 18:51:16
1368,Semantic/select_chemistry_tube_semantic/example89,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,30.502954244613647,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_chemistry_tube_semantic\example89,2026-05-27 18:51:48
1371,Semantic/select_chemistry_tube_semantic/example93,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,30.269672393798828,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_chemistry_tube_semantic\example93,2026-05-27 18:52:20
1372,Semantic/select_chemistry_tube_semantic/example94,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,29.94745945930481,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_chemistry_tube_semantic\example94,2026-05-27 18:52:51
1376,Semantic/select_drink_semantic/example0,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,36.16746425628662,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_drink_semantic\example0,2026-05-27 18:53:29
1377,Semantic/select_drink_semantic/example1,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,35.8415801525116,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_drink_semantic\example1,2026-05-27 18:54:06
1378,Semantic/select_drink_semantic/example3,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,29.524181604385376,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_drink_semantic\example3,2026-05-27 18:54:37
1379,Semantic/select_drink_semantic/example7,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.0,35.593875885009766,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_drink_semantic\example7,2026-05-27 18:55:15
1381,Semantic/select_drink_semantic/example13,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,34.44442367553711,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_drink_semantic\example13,2026-05-27 18:55:51
1385,Semantic/select_drink_semantic/example21,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,34.97294092178345,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_drink_semantic\example21,2026-05-27 18:56:27
1388,Semantic/select_drink_semantic/example35,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,35.385170698165894,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_drink_semantic\example35,2026-05-27 18:57:04
1389,Semantic/select_drink_semantic/example37,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,35.00841188430786,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_drink_semantic\example37,2026-05-27 18:57:41
1391,Semantic/select_drink_semantic/example39,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,33.71589922904968,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_drink_semantic\example39,2026-05-27 18:58:16
1392,Semantic/select_drink_semantic/example40,C2_qwen_conversion_failure,secondary_diagnostic,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_drink_semantic\example40,2026-05-27 18:58:16
1393,Semantic/select_drink_semantic/example42,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,29.61243462562561,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_drink_semantic\example42,2026-05-27 18:58:47
1394,Semantic/select_drink_semantic/example47,C2_qwen_conversion_failure,secondary_diagnostic,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_drink_semantic\example47,2026-05-27 18:58:47
1397,Semantic/select_drink_semantic/example52,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,36.93512177467346,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_drink_semantic\example52,2026-05-27 18:59:26
1398,Semantic/select_drink_semantic/example54,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,35.667768716812134,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_drink_semantic\example54,2026-05-27 19:00:03
1399,Semantic/select_drink_semantic/example55,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,33.0584557056427,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_drink_semantic\example55,2026-05-27 19:00:38
1400,Semantic/select_drink_semantic/example59,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,34.162166357040405,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_drink_semantic\example59,2026-05-27 19:01:13
1402,Semantic/select_drink_semantic/example64,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,35.82259821891785,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_drink_semantic\example64,2026-05-27 19:01:51
1403,Semantic/select_drink_semantic/example67,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,41.82032370567322,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_drink_semantic\example67,2026-05-27 19:02:34
1404,Semantic/select_drink_semantic/example70,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.0,34.36448860168457,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_drink_semantic\example70,2026-05-27 19:03:10
1405,Semantic/select_drink_semantic/example72,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,34.247223138809204,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_drink_semantic\example72,2026-05-27 19:03:46
1407,Semantic/select_drink_semantic/example75,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.0,36.37897801399231,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_drink_semantic\example75,2026-05-27 19:04:24
1409,Semantic/select_drink_semantic/example90,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,36.63454627990723,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_drink_semantic\example90,2026-05-27 19:05:02
1411,Semantic/select_drink_semantic/example93,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,34.75143122673035,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_drink_semantic\example93,2026-05-27 19:05:38
1412,Semantic/select_drink_semantic/example94,C2_qwen_conversion_failure,secondary_diagnostic,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_drink_semantic\example94,2026-05-27 19:05:38
1413,Semantic/select_drink_semantic/example95,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.0,36.135926246643066,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_drink_semantic\example95,2026-05-27 19:06:16
1435,Semantic/select_fruit_semantic/example20,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,39.939602851867676,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_fruit_semantic\example20,2026-05-27 19:06:58
1439,Semantic/select_fruit_semantic/example25,C2_qwen_conversion_failure,secondary_diagnostic,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_fruit_semantic\example25,2026-05-27 19:06:58
1450,Semantic/select_fruit_semantic/example37,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,40.66245150566101,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_fruit_semantic\example37,2026-05-27 19:07:40
1462,Semantic/select_fruit_semantic/example50,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,37.23220205307007,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_fruit_semantic\example50,2026-05-27 19:08:19
1463,Semantic/select_fruit_semantic/example51,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,49.945866107940674,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_fruit_semantic\example51,2026-05-27 19:09:10
1464,Semantic/select_fruit_semantic/example52,C2_qwen_conversion_failure,secondary_diagnostic,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_fruit_semantic\example52,2026-05-27 19:09:10
1513,Semantic/select_poker_semantic/example1,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,35.60773181915283,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example1,2026-05-27 19:09:47
