run_position,sample_id,track_c_status,track_d_set,replan_R3_status,replan_R3_execution_status,replan_R3_success,replan_R3_progress_score,replan_R3_elapsed_s,case_dir,updated_at
1574,Semantic/select_poker_semantic/example62,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C3_entity_mapping_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example62,2026-05-28 22:09:56
1575,Semantic/select_poker_semantic/example63,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C3_entity_mapping_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example63,2026-05-28 22:09:56
1577,Semantic/select_poker_semantic/example65,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example65,2026-05-28 22:09:56
1579,Semantic/select_poker_semantic/example67,C2_qwen_conversion_failure,secondary_diagnostic,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,50.0747287273407,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example67,2026-05-28 22:10:48
1581,Semantic/select_poker_semantic/example69,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,39.03282022476196,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example69,2026-05-28 22:11:29
1582,Semantic/select_poker_semantic/example70,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,40.901360750198364,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example70,2026-05-28 22:12:12
1583,Semantic/select_poker_semantic/example71,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,43.092358112335205,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example71,2026-05-28 22:12:57
1584,Semantic/select_poker_semantic/example72,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,37.32655382156372,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example72,2026-05-28 22:13:36
1585,Semantic/select_poker_semantic/example73,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C3_entity_mapping_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example73,2026-05-28 22:13:36
1586,Semantic/select_poker_semantic/example74,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,40.44536256790161,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example74,2026-05-28 22:14:18
1589,Semantic/select_poker_semantic/example77,C2_qwen_conversion_failure,secondary_diagnostic,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example77,2026-05-28 22:14:18
1590,Semantic/select_poker_semantic/example78,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,40.43408966064453,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example78,2026-05-28 22:15:01
1592,Semantic/select_poker_semantic/example80,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,44.57765579223633,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example80,2026-05-28 22:15:47
1593,Semantic/select_poker_semantic/example81,C2_qwen_conversion_failure,secondary_diagnostic,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example81,2026-05-28 22:15:47
1594,Semantic/select_poker_semantic/example82,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,38.36452078819275,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example82,2026-05-28 22:16:28
1595,Semantic/select_poker_semantic/example83,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,34.95325517654419,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example83,2026-05-28 22:17:05
1599,Semantic/select_poker_semantic/example87,C2_qwen_conversion_failure,secondary_diagnostic,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example87,2026-05-28 22:17:05
1600,Semantic/select_poker_semantic/example88,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,40.39449620246887,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example88,2026-05-28 22:17:47
1601,Semantic/select_poker_semantic/example89,C2_qwen_conversion_failure,secondary_diagnostic,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example89,2026-05-28 22:17:47
1602,Semantic/select_poker_semantic/example90,C2_qwen_conversion_failure,secondary_diagnostic,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,47.551088094711304,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example90,2026-05-28 22:18:36
1603,Semantic/select_poker_semantic/example91,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,38.97476816177368,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example91,2026-05-28 22:19:17
1604,Semantic/select_poker_semantic/example92,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,38.979004859924316,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example92,2026-05-28 22:19:58
1605,Semantic/select_poker_semantic/example93,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example93,2026-05-28 22:19:58
1606,Semantic/select_poker_semantic/example94,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,35.38548922538757,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example94,2026-05-28 22:20:36
1607,Semantic/select_poker_semantic/example95,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,35.1267192363739,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example95,2026-05-28 22:21:13
1608,Semantic/select_poker_semantic/example96,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,34.93152379989624,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example96,2026-05-28 22:21:50
1609,Semantic/select_poker_semantic/example97,C2_qwen_conversion_failure,secondary_diagnostic,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_poker_semantic\example97,2026-05-28 22:21:50
1616,Semantic/select_toy_semantic/example7,C2_qwen_conversion_failure,secondary_diagnostic,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_toy_semantic\example7,2026-05-28 22:21:50
1623,Semantic/select_toy_semantic/example13,C2_qwen_conversion_failure,secondary_diagnostic,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_toy_semantic\example13,2026-05-28 22:21:50
1626,Semantic/select_toy_semantic/example19,C2_qwen_conversion_failure,secondary_diagnostic,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_toy_semantic\example19,2026-05-28 22:21:50
1641,Semantic/select_toy_semantic/example42,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,72.29793572425842,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_toy_semantic\example42,2026-05-28 22:23:04
1648,Semantic/select_toy_semantic/example51,C2_qwen_conversion_failure,secondary_diagnostic,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_toy_semantic\example51,2026-05-28 22:23:04
1665,Semantic/select_toy_semantic/example74,C2_qwen_conversion_failure,secondary_diagnostic,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_toy_semantic\example74,2026-05-28 22:23:04
1674,Semantic/select_toy_semantic/example84,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C3_entity_mapping_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_toy_semantic\example84,2026-05-28 22:23:04
1678,Semantic/select_toy_semantic/example91,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,68.07062363624573,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_toy_semantic\example91,2026-05-28 22:24:14
1679,Semantic/select_toy_semantic/example92,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Semantic\select_toy_semantic\example92,2026-05-28 22:24:14
1686,Spatial/insert_bloom_flower/example7,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C3_entity_mapping_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\insert_bloom_flower\example7,2026-05-28 22:24:14
1687,Spatial/insert_bloom_flower/example17,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C3_entity_mapping_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\insert_bloom_flower\example17,2026-05-28 22:24:14
1688,Spatial/insert_bloom_flower/example19,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.0,18.009058237075806,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\insert_bloom_flower\example19,2026-05-28 22:24:34
1692,Spatial/insert_bloom_flower/example28,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,59.400176763534546,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\insert_bloom_flower\example28,2026-05-28 22:25:35
1693,Spatial/insert_bloom_flower/example29,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,58.29103922843933,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\insert_bloom_flower\example29,2026-05-28 22:26:35
1694,Spatial/insert_bloom_flower/example39,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,60.53334164619446,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\insert_bloom_flower\example39,2026-05-28 22:27:38
1695,Spatial/insert_bloom_flower/example40,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,61.75665354728699,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\insert_bloom_flower\example40,2026-05-28 22:28:41
1701,Spatial/insert_bloom_flower/example60,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,59.73601675033569,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\insert_bloom_flower\example60,2026-05-28 22:29:43
1702,Spatial/insert_bloom_flower/example62,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,64.70353150367737,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\insert_bloom_flower\example62,2026-05-28 22:30:50
1704,Spatial/insert_bloom_flower/example68,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,60.49427032470703,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\insert_bloom_flower\example68,2026-05-28 22:31:52
1709,Spatial/insert_bloom_flower/example91,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,60.49272680282593,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\insert_bloom_flower\example91,2026-05-28 22:32:54
1710,Spatial/insert_bloom_flower/example92,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,48.39819860458374,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\insert_bloom_flower\example92,2026-05-28 22:33:45
1712,Spatial/insert_bloom_flower/example97,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,52.725743770599365,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\insert_bloom_flower\example97,2026-05-28 22:34:39
1713,Spatial/select_billiards_spatial/example0,C3_entity_mapping_failure,secondary_diagnostic,C3_entity_mapping_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_billiards_spatial\example0,2026-05-28 22:34:39
1714,Spatial/select_billiards_spatial/example1,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C3_entity_mapping_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_billiards_spatial\example1,2026-05-28 22:34:39
1715,Spatial/select_billiards_spatial/example2,C3_entity_mapping_failure,secondary_diagnostic,C3_entity_mapping_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_billiards_spatial\example2,2026-05-28 22:34:39
1716,Spatial/select_billiards_spatial/example4,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C3_entity_mapping_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_billiards_spatial\example4,2026-05-28 22:34:39
1717,Spatial/select_billiards_spatial/example6,C3_entity_mapping_failure,secondary_diagnostic,C3_entity_mapping_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_billiards_spatial\example6,2026-05-28 22:34:39
1718,Spatial/select_billiards_spatial/example9,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C3_entity_mapping_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_billiards_spatial\example9,2026-05-28 22:34:39
1719,Spatial/select_billiards_spatial/example10,C3_entity_mapping_failure,secondary_diagnostic,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_billiards_spatial\example10,2026-05-28 22:34:39
1720,Spatial/select_billiards_spatial/example11,C3_entity_mapping_failure,secondary_diagnostic,C3_entity_mapping_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\Spatial\select_billiards_spatial\example11,2026-05-28 22:34:39
