sample_id,category,task_name,example,gt_skill_pattern,repeat1_status,repeat2_status,eligible
Semantic/select_chemistry_tube_semantic/example97,Semantic,select_chemistry_tube_semantic,example97,pick>lift,completed,completed,True
Semantic/select_chemistry_tube_semantic/example98,Semantic,select_chemistry_tube_semantic,example98,pick>lift,completed,completed,True
Semantic/select_drink_semantic/example0,Semantic,select_drink_semantic,example0,pick>pull,completed,completed,True
Semantic/select_drink_semantic/example1,Semantic,select_drink_semantic,example1,pick>pull,completed,completed,True
Semantic/select_drink_semantic/example3,Semantic,select_drink_semantic,example3,pick>pull,completed,completed,True
Semantic/select_drink_semantic/example7,Semantic,select_drink_semantic,example7,pick>pull,completed,completed,True
Semantic/select_drink_semantic/example8,Semantic,select_drink_semantic,example8,pick>pull,completed,completed,True
Semantic/select_drink_semantic/example13,Semantic,select_drink_semantic,example13,pick>pull,completed,completed,True
Semantic/select_drink_semantic/example15,Semantic,select_drink_semantic,example15,pick>pull,completed,completed,True
Semantic/select_drink_semantic/example17,Semantic,select_drink_semantic,example17,pick>pull,completed,completed,True
Semantic/select_drink_semantic/example19,Semantic,select_drink_semantic,example19,pick>pull,completed,completed,True
Semantic/select_drink_semantic/example21,Semantic,select_drink_semantic,example21,pick>pull,completed,completed,True
Semantic/select_drink_semantic/example24,Semantic,select_drink_semantic,example24,pick>pull,completed,completed,True
Semantic/select_drink_semantic/example26,Semantic,select_drink_semantic,example26,pick>pull,completed,completed,True
Semantic/select_drink_semantic/example35,Semantic,select_drink_semantic,example35,pick>pull,completed,completed,True
Semantic/select_drink_semantic/example37,Semantic,select_drink_semantic,example37,pick>pull,completed,completed,True
Semantic/select_drink_semantic/example38,Semantic,select_drink_semantic,example38,pick>pull,completed,completed,True
Semantic/select_drink_semantic/example39,Semantic,select_drink_semantic,example39,pick>pull,completed,completed,True
Semantic/select_drink_semantic/example40,Semantic,select_drink_semantic,example40,pick>pull,completed,completed,True
Semantic/select_drink_semantic/example42,Semantic,select_drink_semantic,example42,pick>pull,completed,completed,True
Semantic/select_drink_semantic/example47,Semantic,select_drink_semantic,example47,pick>pull,completed,completed,True
Semantic/select_drink_semantic/example48,Semantic,select_drink_semantic,example48,pick>pull,completed,completed,True
Semantic/select_drink_semantic/example49,Semantic,select_drink_semantic,example49,pick>pull,completed,completed,True
Semantic/select_drink_semantic/example52,Semantic,select_drink_semantic,example52,pick>pull,completed,completed,True
Semantic/select_drink_semantic/example54,Semantic,select_drink_semantic,example54,pick>pull,completed,completed,True
Semantic/select_drink_semantic/example55,Semantic,select_drink_semantic,example55,pick>pull,completed,completed,True
Semantic/select_drink_semantic/example59,Semantic,select_drink_semantic,example59,pick>pull,completed,completed,True
Semantic/select_drink_semantic/example63,Semantic,select_drink_semantic,example63,pick>pull,completed,completed,True
Semantic/select_drink_semantic/example64,Semantic,select_drink_semantic,example64,pick>pull,completed,completed,True
Semantic/select_drink_semantic/example67,Semantic,select_drink_semantic,example67,pick>pull,completed,completed,True
Semantic/select_drink_semantic/example70,Semantic,select_drink_semantic,example70,pick>pull,completed,completed,True
Semantic/select_drink_semantic/example72,Semantic,select_drink_semantic,example72,pick>pull,completed,completed,True
Semantic/select_drink_semantic/example73,Semantic,select_drink_semantic,example73,pick>pull,completed,completed,True
Semantic/select_drink_semantic/example75,Semantic,select_drink_semantic,example75,pick>pull,completed,completed,True
Semantic/select_drink_semantic/example82,Semantic,select_drink_semantic,example82,pick>pull,completed,completed,True
Semantic/select_drink_semantic/example90,Semantic,select_drink_semantic,example90,pick>pull,completed,completed,True
Semantic/select_drink_semantic/example92,Semantic,select_drink_semantic,example92,pick>pull,completed,completed,True
Semantic/select_drink_semantic/example93,Semantic,select_drink_semantic,example93,pick>pull,completed,completed,True
Semantic/select_drink_semantic/example94,Semantic,select_drink_semantic,example94,pick>pull,completed,completed,True
Semantic/select_drink_semantic/example95,Semantic,select_drink_semantic,example95,pick>pull,completed,completed,True
Semantic/select_drink_semantic/example96,Semantic,select_drink_semantic,example96,pick>pull,completed,completed,True
Semantic/select_drink_semantic/example97,Semantic,select_drink_semantic,example97,pick>pull,completed,completed,True
Semantic/select_fruit_semantic/example0,Semantic,select_fruit_semantic,example0,pick>place,completed,completed,True
Semantic/select_fruit_semantic/example1,Semantic,select_fruit_semantic,example1,pick>place,completed,completed,True
Semantic/select_fruit_semantic/example2,Semantic,select_fruit_semantic,example2,pick>place,completed,completed,True
Semantic/select_fruit_semantic/example3,Semantic,select_fruit_semantic,example3,pick>place,completed,completed,True
Semantic/select_fruit_semantic/example4,Semantic,select_fruit_semantic,example4,pick>place,completed,completed,True
Semantic/select_fruit_semantic/example5,Semantic,select_fruit_semantic,example5,pick>place,completed,completed,True
Semantic/select_fruit_semantic/example6,Semantic,select_fruit_semantic,example6,pick>place,completed,completed,True
Semantic/select_fruit_semantic/example7,Semantic,select_fruit_semantic,example7,pick>place,completed,completed,True
Semantic/select_fruit_semantic/example8,Semantic,select_fruit_semantic,example8,pick>place,completed,completed,True
Semantic/select_fruit_semantic/example9,Semantic,select_fruit_semantic,example9,pick>place,completed,completed,True
Semantic/select_fruit_semantic/example10,Semantic,select_fruit_semantic,example10,pick>place,completed,completed,True
Semantic/select_fruit_semantic/example11,Semantic,select_fruit_semantic,example11,pick>place,completed,completed,True
Semantic/select_fruit_semantic/example12,Semantic,select_fruit_semantic,example12,pick>place,completed,completed,True
Semantic/select_fruit_semantic/example13,Semantic,select_fruit_semantic,example13,pick>place,completed,completed,True
Semantic/select_fruit_semantic/example14,Semantic,select_fruit_semantic,example14,pick>place,completed,completed,True
Semantic/select_fruit_semantic/example15,Semantic,select_fruit_semantic,example15,pick>place,completed,completed,True
Semantic/select_fruit_semantic/example17,Semantic,select_fruit_semantic,example17,pick>place,completed,completed,True
Semantic/select_fruit_semantic/example18,Semantic,select_fruit_semantic,example18,pick>place,completed,completed,True
Semantic/select_fruit_semantic/example19,Semantic,select_fruit_semantic,example19,pick>place,completed,completed,True
Semantic/select_fruit_semantic/example20,Semantic,select_fruit_semantic,example20,pick>place,completed,completed,True
Semantic/select_fruit_semantic/example21,Semantic,select_fruit_semantic,example21,pick>place,completed,completed,True
Semantic/select_fruit_semantic/example22,Semantic,select_fruit_semantic,example22,pick>place,completed,completed,True
Semantic/select_fruit_semantic/example23,Semantic,select_fruit_semantic,example23,pick>place,completed,completed,True
Semantic/select_fruit_semantic/example25,Semantic,select_fruit_semantic,example25,pick>place,completed,completed,True
Semantic/select_fruit_semantic/example26,Semantic,select_fruit_semantic,example26,pick>place,completed,completed,True
Semantic/select_fruit_semantic/example27,Semantic,select_fruit_semantic,example27,pick>place,completed,completed,True
Semantic/select_fruit_semantic/example28,Semantic,select_fruit_semantic,example28,pick>place,completed,completed,True
Semantic/select_fruit_semantic/example29,Semantic,select_fruit_semantic,example29,pick>place,completed,completed,True
Semantic/select_fruit_semantic/example30,Semantic,select_fruit_semantic,example30,pick>place,completed,completed,True
Semantic/select_fruit_semantic/example31,Semantic,select_fruit_semantic,example31,pick>place,completed,completed,True
Semantic/select_fruit_semantic/example32,Semantic,select_fruit_semantic,example32,pick>place,completed,completed,True
Semantic/select_fruit_semantic/example34,Semantic,select_fruit_semantic,example34,pick>place,completed,completed,True
Semantic/select_fruit_semantic/example35,Semantic,select_fruit_semantic,example35,pick>place,completed,completed,True
Semantic/select_fruit_semantic/example36,Semantic,select_fruit_semantic,example36,pick>place,completed,completed,True
Semantic/select_fruit_semantic/example37,Semantic,select_fruit_semantic,example37,pick>place,completed,completed,True
Semantic/select_fruit_semantic/example38,Semantic,select_fruit_semantic,example38,pick>place,completed,completed,True
Semantic/select_fruit_semantic/example39,Semantic,select_fruit_semantic,example39,pick>place,completed,completed,True
Semantic/select_fruit_semantic/example40,Semantic,select_fruit_semantic,example40,pick>place,completed,completed,True
Semantic/select_fruit_semantic/example41,Semantic,select_fruit_semantic,example41,pick>place,completed,completed,True
Semantic/select_fruit_semantic/example42,Semantic,select_fruit_semantic,example42,pick>place,completed,completed,True
Semantic/select_fruit_semantic/example43,Semantic,select_fruit_semantic,example43,pick>place,completed,completed,True
Semantic/select_fruit_semantic/example44,Semantic,select_fruit_semantic,example44,pick>place,completed,completed,True
Semantic/select_fruit_semantic/example45,Semantic,select_fruit_semantic,example45,pick>place,completed,completed,True
Semantic/select_fruit_semantic/example46,Semantic,select_fruit_semantic,example46,pick>place,completed,completed,True
Semantic/select_fruit_semantic/example47,Semantic,select_fruit_semantic,example47,pick>place,completed,completed,True
Semantic/select_fruit_semantic/example48,Semantic,select_fruit_semantic,example48,pick>place,completed,completed,True
Semantic/select_fruit_semantic/example50,Semantic,select_fruit_semantic,example50,pick>place,completed,completed,True
Semantic/select_fruit_semantic/example51,Semantic,select_fruit_semantic,example51,pick>place,completed,completed,True
Semantic/select_fruit_semantic/example52,Semantic,select_fruit_semantic,example52,pick>place,completed,completed,True
Semantic/select_fruit_semantic/example53,Semantic,select_fruit_semantic,example53,pick>place,completed,completed,True
Semantic/select_fruit_semantic/example54,Semantic,select_fruit_semantic,example54,pick>place,completed,completed,True
Semantic/select_fruit_semantic/example55,Semantic,select_fruit_semantic,example55,pick>place,completed,completed,True
Semantic/select_fruit_semantic/example56,Semantic,select_fruit_semantic,example56,pick>place,completed,completed,True
Semantic/select_fruit_semantic/example57,Semantic,select_fruit_semantic,example57,pick>place,completed,completed,True
Semantic/select_fruit_semantic/example58,Semantic,select_fruit_semantic,example58,pick>place,completed,completed,True
Semantic/select_fruit_semantic/example59,Semantic,select_fruit_semantic,example59,pick>place,completed,completed,True
Semantic/select_fruit_semantic/example60,Semantic,select_fruit_semantic,example60,pick>place,completed,completed,True
Semantic/select_fruit_semantic/example61,Semantic,select_fruit_semantic,example61,pick>place,completed,completed,True
Semantic/select_fruit_semantic/example62,Semantic,select_fruit_semantic,example62,pick>place,completed,completed,True
Semantic/select_fruit_semantic/example63,Semantic,select_fruit_semantic,example63,pick>place,completed,completed,True
Semantic/select_fruit_semantic/example64,Semantic,select_fruit_semantic,example64,pick>place,completed,completed,True
Semantic/select_fruit_semantic/example65,Semantic,select_fruit_semantic,example65,pick>place,completed,completed,True
Semantic/select_fruit_semantic/example66,Semantic,select_fruit_semantic,example66,pick>place,completed,completed,True
Semantic/select_fruit_semantic/example67,Semantic,select_fruit_semantic,example67,pick>place,completed,completed,True
Semantic/select_fruit_semantic/example68,Semantic,select_fruit_semantic,example68,pick>place,completed,completed,True
