sample_id,category,task_name,example,gt_sequence_length,gt_skills,source_split
PhysicsLaw/density_qa/example63,PhysicsLaw,density_qa,example63,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/density_qa/example64,PhysicsLaw,density_qa,example64,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/density_qa/example65,PhysicsLaw,density_qa,example65,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/density_qa/example66,PhysicsLaw,density_qa,example66,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/density_qa/example67,PhysicsLaw,density_qa,example67,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/density_qa/example68,PhysicsLaw,density_qa,example68,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/density_qa/example69,PhysicsLaw,density_qa,example69,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/density_qa/example70,PhysicsLaw,density_qa,example70,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/density_qa/example71,PhysicsLaw,density_qa,example71,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/density_qa/example72,PhysicsLaw,density_qa,example72,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/density_qa/example73,PhysicsLaw,density_qa,example73,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/density_qa/example74,PhysicsLaw,density_qa,example74,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/density_qa/example75,PhysicsLaw,density_qa,example75,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/density_qa/example76,PhysicsLaw,density_qa,example76,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/density_qa/example77,PhysicsLaw,density_qa,example77,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/density_qa/example78,PhysicsLaw,density_qa,example78,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/density_qa/example79,PhysicsLaw,density_qa,example79,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/density_qa/example80,PhysicsLaw,density_qa,example80,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/density_qa/example81,PhysicsLaw,density_qa,example81,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/density_qa/example82,PhysicsLaw,density_qa,example82,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/density_qa/example83,PhysicsLaw,density_qa,example83,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/density_qa/example84,PhysicsLaw,density_qa,example84,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/density_qa/example85,PhysicsLaw,density_qa,example85,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/density_qa/example86,PhysicsLaw,density_qa,example86,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/density_qa/example87,PhysicsLaw,density_qa,example87,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/density_qa/example88,PhysicsLaw,density_qa,example88,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/density_qa/example89,PhysicsLaw,density_qa,example89,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/density_qa/example90,PhysicsLaw,density_qa,example90,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/density_qa/example91,PhysicsLaw,density_qa,example91,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/density_qa/example92,PhysicsLaw,density_qa,example92,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/density_qa/example93,PhysicsLaw,density_qa,example93,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/density_qa/example94,PhysicsLaw,density_qa,example94,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/density_qa/example95,PhysicsLaw,density_qa,example95,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/density_qa/example96,PhysicsLaw,density_qa,example96,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/density_qa/example97,PhysicsLaw,density_qa,example97,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/density_qa/example98,PhysicsLaw,density_qa,example98,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/density_qa/example99,PhysicsLaw,density_qa,example99,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example0,PhysicsLaw,friction_qa,example0,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example1,PhysicsLaw,friction_qa,example1,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example2,PhysicsLaw,friction_qa,example2,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example3,PhysicsLaw,friction_qa,example3,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example4,PhysicsLaw,friction_qa,example4,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example5,PhysicsLaw,friction_qa,example5,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example6,PhysicsLaw,friction_qa,example6,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example7,PhysicsLaw,friction_qa,example7,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example8,PhysicsLaw,friction_qa,example8,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example9,PhysicsLaw,friction_qa,example9,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example10,PhysicsLaw,friction_qa,example10,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example11,PhysicsLaw,friction_qa,example11,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example12,PhysicsLaw,friction_qa,example12,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example13,PhysicsLaw,friction_qa,example13,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example14,PhysicsLaw,friction_qa,example14,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example15,PhysicsLaw,friction_qa,example15,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example16,PhysicsLaw,friction_qa,example16,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example17,PhysicsLaw,friction_qa,example17,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example18,PhysicsLaw,friction_qa,example18,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example20,PhysicsLaw,friction_qa,example20,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example21,PhysicsLaw,friction_qa,example21,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example22,PhysicsLaw,friction_qa,example22,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example23,PhysicsLaw,friction_qa,example23,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example24,PhysicsLaw,friction_qa,example24,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example25,PhysicsLaw,friction_qa,example25,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example26,PhysicsLaw,friction_qa,example26,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example27,PhysicsLaw,friction_qa,example27,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example28,PhysicsLaw,friction_qa,example28,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example19,PhysicsLaw,friction_qa,example19,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example30,PhysicsLaw,friction_qa,example30,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example29,PhysicsLaw,friction_qa,example29,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example32,PhysicsLaw,friction_qa,example32,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example31,PhysicsLaw,friction_qa,example31,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example33,PhysicsLaw,friction_qa,example33,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example34,PhysicsLaw,friction_qa,example34,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example36,PhysicsLaw,friction_qa,example36,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example35,PhysicsLaw,friction_qa,example35,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example37,PhysicsLaw,friction_qa,example37,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example38,PhysicsLaw,friction_qa,example38,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example39,PhysicsLaw,friction_qa,example39,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example40,PhysicsLaw,friction_qa,example40,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example41,PhysicsLaw,friction_qa,example41,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example42,PhysicsLaw,friction_qa,example42,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example43,PhysicsLaw,friction_qa,example43,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example44,PhysicsLaw,friction_qa,example44,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example45,PhysicsLaw,friction_qa,example45,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example46,PhysicsLaw,friction_qa,example46,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example47,PhysicsLaw,friction_qa,example47,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example48,PhysicsLaw,friction_qa,example48,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example49,PhysicsLaw,friction_qa,example49,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example50,PhysicsLaw,friction_qa,example50,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example51,PhysicsLaw,friction_qa,example51,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example52,PhysicsLaw,friction_qa,example52,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example53,PhysicsLaw,friction_qa,example53,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example54,PhysicsLaw,friction_qa,example54,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example55,PhysicsLaw,friction_qa,example55,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example56,PhysicsLaw,friction_qa,example56,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example58,PhysicsLaw,friction_qa,example58,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example57,PhysicsLaw,friction_qa,example57,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example59,PhysicsLaw,friction_qa,example59,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example60,PhysicsLaw,friction_qa,example60,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example61,PhysicsLaw,friction_qa,example61,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example62,PhysicsLaw,friction_qa,example62,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example63,PhysicsLaw,friction_qa,example63,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example64,PhysicsLaw,friction_qa,example64,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example65,PhysicsLaw,friction_qa,example65,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example66,PhysicsLaw,friction_qa,example66,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example67,PhysicsLaw,friction_qa,example67,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example68,PhysicsLaw,friction_qa,example68,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example69,PhysicsLaw,friction_qa,example69,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example70,PhysicsLaw,friction_qa,example70,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example71,PhysicsLaw,friction_qa,example71,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example72,PhysicsLaw,friction_qa,example72,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example73,PhysicsLaw,friction_qa,example73,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example74,PhysicsLaw,friction_qa,example74,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example75,PhysicsLaw,friction_qa,example75,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example76,PhysicsLaw,friction_qa,example76,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example78,PhysicsLaw,friction_qa,example78,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example77,PhysicsLaw,friction_qa,example77,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example79,PhysicsLaw,friction_qa,example79,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example80,PhysicsLaw,friction_qa,example80,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example81,PhysicsLaw,friction_qa,example81,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example82,PhysicsLaw,friction_qa,example82,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example83,PhysicsLaw,friction_qa,example83,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example84,PhysicsLaw,friction_qa,example84,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example86,PhysicsLaw,friction_qa,example86,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example87,PhysicsLaw,friction_qa,example87,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example88,PhysicsLaw,friction_qa,example88,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example89,PhysicsLaw,friction_qa,example89,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example90,PhysicsLaw,friction_qa,example90,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example91,PhysicsLaw,friction_qa,example91,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example92,PhysicsLaw,friction_qa,example92,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example93,PhysicsLaw,friction_qa,example93,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example94,PhysicsLaw,friction_qa,example94,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example95,PhysicsLaw,friction_qa,example95,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example96,PhysicsLaw,friction_qa,example96,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example97,PhysicsLaw,friction_qa,example97,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example98,PhysicsLaw,friction_qa,example98,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/friction_qa/example99,PhysicsLaw,friction_qa,example99,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/magnetism_qa/example0,PhysicsLaw,magnetism_qa,example0,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/magnetism_qa/example1,PhysicsLaw,magnetism_qa,example1,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/magnetism_qa/example2,PhysicsLaw,magnetism_qa,example2,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/magnetism_qa/example3,PhysicsLaw,magnetism_qa,example3,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/magnetism_qa/example4,PhysicsLaw,magnetism_qa,example4,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/magnetism_qa/example5,PhysicsLaw,magnetism_qa,example5,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/magnetism_qa/example6,PhysicsLaw,magnetism_qa,example6,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/magnetism_qa/example7,PhysicsLaw,magnetism_qa,example7,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/magnetism_qa/example8,PhysicsLaw,magnetism_qa,example8,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/magnetism_qa/example9,PhysicsLaw,magnetism_qa,example9,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/magnetism_qa/example10,PhysicsLaw,magnetism_qa,example10,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/magnetism_qa/example11,PhysicsLaw,magnetism_qa,example11,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/magnetism_qa/example12,PhysicsLaw,magnetism_qa,example12,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/magnetism_qa/example13,PhysicsLaw,magnetism_qa,example13,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/magnetism_qa/example14,PhysicsLaw,magnetism_qa,example14,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/magnetism_qa/example15,PhysicsLaw,magnetism_qa,example15,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/magnetism_qa/example16,PhysicsLaw,magnetism_qa,example16,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/magnetism_qa/example17,PhysicsLaw,magnetism_qa,example17,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/magnetism_qa/example18,PhysicsLaw,magnetism_qa,example18,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/magnetism_qa/example19,PhysicsLaw,magnetism_qa,example19,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/magnetism_qa/example20,PhysicsLaw,magnetism_qa,example20,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/magnetism_qa/example21,PhysicsLaw,magnetism_qa,example21,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/magnetism_qa/example22,PhysicsLaw,magnetism_qa,example22,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/magnetism_qa/example23,PhysicsLaw,magnetism_qa,example23,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/magnetism_qa/example24,PhysicsLaw,magnetism_qa,example24,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/magnetism_qa/example25,PhysicsLaw,magnetism_qa,example25,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/magnetism_qa/example26,PhysicsLaw,magnetism_qa,example26,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/magnetism_qa/example27,PhysicsLaw,magnetism_qa,example27,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/magnetism_qa/example28,PhysicsLaw,magnetism_qa,example28,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/magnetism_qa/example29,PhysicsLaw,magnetism_qa,example29,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/magnetism_qa/example30,PhysicsLaw,magnetism_qa,example30,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/magnetism_qa/example31,PhysicsLaw,magnetism_qa,example31,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/magnetism_qa/example32,PhysicsLaw,magnetism_qa,example32,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/magnetism_qa/example33,PhysicsLaw,magnetism_qa,example33,1,press,VLABench/vlm_evaluation_v1.0_public
PhysicsLaw/magnetism_qa/example34,PhysicsLaw,magnetism_qa,example34,1,press,VLABench/vlm_evaluation_v1.0_public
