sample_id,category,task_name,example,gt_skill_pattern,execution_candidate_reason
Semantic/select_billiards_semantic/example77,Semantic,select_billiards_semantic,example77,pick>place,S0_generic_compatible_preload_target
Semantic/select_billiards_semantic/example78,Semantic,select_billiards_semantic,example78,pick>place,S0_generic_compatible_preload_target
Semantic/select_billiards_semantic/example79,Semantic,select_billiards_semantic,example79,pick>place,S0_generic_compatible_preload_target
Semantic/select_billiards_semantic/example80,Semantic,select_billiards_semantic,example80,pick>place,S0_generic_compatible_preload_target
Semantic/select_billiards_semantic/example81,Semantic,select_billiards_semantic,example81,pick>place,S0_generic_compatible_preload_target
Semantic/select_billiards_semantic/example82,Semantic,select_billiards_semantic,example82,pick>place,S0_generic_compatible_preload_target
Semantic/select_billiards_semantic/example83,Semantic,select_billiards_semantic,example83,pick>place,S0_generic_compatible_preload_target
Semantic/select_billiards_semantic/example84,Semantic,select_billiards_semantic,example84,pick>place,S0_generic_compatible_preload_target
Semantic/select_billiards_semantic/example85,Semantic,select_billiards_semantic,example85,pick>place,S0_generic_compatible_preload_target
Semantic/select_billiards_semantic/example86,Semantic,select_billiards_semantic,example86,pick>place,S0_generic_compatible_preload_target
Semantic/select_billiards_semantic/example87,Semantic,select_billiards_semantic,example87,pick>place,S0_generic_compatible_preload_target
Semantic/select_billiards_semantic/example88,Semantic,select_billiards_semantic,example88,pick>place,S0_generic_compatible_preload_target
Semantic/select_billiards_semantic/example89,Semantic,select_billiards_semantic,example89,pick>place,S0_generic_compatible_preload_target
Semantic/select_billiards_semantic/example90,Semantic,select_billiards_semantic,example90,pick>place,S0_generic_compatible_preload_target
Semantic/select_billiards_semantic/example91,Semantic,select_billiards_semantic,example91,pick>place,S0_generic_compatible_preload_target
Semantic/select_billiards_semantic/example92,Semantic,select_billiards_semantic,example92,pick>place,S0_generic_compatible_preload_target
Semantic/select_billiards_semantic/example93,Semantic,select_billiards_semantic,example93,pick>place,S0_generic_compatible_preload_target
Semantic/select_billiards_semantic/example94,Semantic,select_billiards_semantic,example94,pick>place,S0_generic_compatible_preload_target
Semantic/select_billiards_semantic/example95,Semantic,select_billiards_semantic,example95,pick>place,S0_generic_compatible_preload_target
Semantic/select_billiards_semantic/example96,Semantic,select_billiards_semantic,example96,pick>place,S0_generic_compatible_preload_target
Semantic/select_billiards_semantic/example97,Semantic,select_billiards_semantic,example97,pick>place,S0_generic_compatible_preload_target
Semantic/select_billiards_semantic/example98,Semantic,select_billiards_semantic,example98,pick>place,S0_generic_compatible_preload_target
Semantic/select_billiards_semantic/example99,Semantic,select_billiards_semantic,example99,pick>place,S0_generic_compatible_preload_target
Semantic/select_book_semantic/example0,Semantic,select_book_semantic,example0,pick>pull,S0_generic_compatible_preload_target
Semantic/select_book_semantic/example1,Semantic,select_book_semantic,example1,pick>pull,S0_generic_compatible_preload_target
Semantic/select_book_semantic/example2,Semantic,select_book_semantic,example2,pick>pull,S0_generic_compatible_preload_target
Semantic/select_book_semantic/example3,Semantic,select_book_semantic,example3,pick>pull,S0_generic_compatible_preload_target
Semantic/select_book_semantic/example4,Semantic,select_book_semantic,example4,pick>pull,S0_generic_compatible_preload_target
Semantic/select_book_semantic/example5,Semantic,select_book_semantic,example5,pick>pull,S0_generic_compatible_preload_target
Semantic/select_book_semantic/example6,Semantic,select_book_semantic,example6,pick>pull,S0_generic_compatible_preload_target
Semantic/select_book_semantic/example7,Semantic,select_book_semantic,example7,pick>pull,S0_generic_compatible_preload_target
Semantic/select_book_semantic/example8,Semantic,select_book_semantic,example8,pick>pull,S0_generic_compatible_preload_target
Semantic/select_book_semantic/example9,Semantic,select_book_semantic,example9,pick>pull,S0_generic_compatible_preload_target
Semantic/select_book_semantic/example10,Semantic,select_book_semantic,example10,pick>pull,S0_generic_compatible_preload_target
Semantic/select_book_semantic/example11,Semantic,select_book_semantic,example11,pick>pull,S0_generic_compatible_preload_target
Semantic/select_book_semantic/example12,Semantic,select_book_semantic,example12,pick>pull,S0_generic_compatible_preload_target
Semantic/select_book_semantic/example13,Semantic,select_book_semantic,example13,pick>pull,S0_generic_compatible_preload_target
Semantic/select_book_semantic/example14,Semantic,select_book_semantic,example14,pick>pull,S0_generic_compatible_preload_target
Semantic/select_book_semantic/example15,Semantic,select_book_semantic,example15,pick>pull,S0_generic_compatible_preload_target
Semantic/select_book_semantic/example17,Semantic,select_book_semantic,example17,pick>pull,S0_generic_compatible_preload_target
Semantic/select_book_semantic/example16,Semantic,select_book_semantic,example16,pick>pull,S0_generic_compatible_preload_target
Semantic/select_book_semantic/example18,Semantic,select_book_semantic,example18,pick>pull,S0_generic_compatible_preload_target
Semantic/select_book_semantic/example19,Semantic,select_book_semantic,example19,pick>pull,S0_generic_compatible_preload_target
Semantic/select_book_semantic/example20,Semantic,select_book_semantic,example20,pick>pull,S0_generic_compatible_preload_target
Semantic/select_book_semantic/example21,Semantic,select_book_semantic,example21,pick>pull,S0_generic_compatible_preload_target
Semantic/select_book_semantic/example22,Semantic,select_book_semantic,example22,pick>pull,S0_generic_compatible_preload_target
Semantic/select_book_semantic/example23,Semantic,select_book_semantic,example23,pick>pull,S0_generic_compatible_preload_target
Semantic/select_book_semantic/example24,Semantic,select_book_semantic,example24,pick>pull,S0_generic_compatible_preload_target
Semantic/select_book_semantic/example25,Semantic,select_book_semantic,example25,pick>pull,S0_generic_compatible_preload_target
Semantic/select_book_semantic/example26,Semantic,select_book_semantic,example26,pick>pull,S0_generic_compatible_preload_target
Semantic/select_book_semantic/example27,Semantic,select_book_semantic,example27,pick>pull,S0_generic_compatible_preload_target
Semantic/select_book_semantic/example28,Semantic,select_book_semantic,example28,pick>pull,S0_generic_compatible_preload_target
Semantic/select_book_semantic/example29,Semantic,select_book_semantic,example29,pick>pull,S0_generic_compatible_preload_target
Semantic/select_book_semantic/example31,Semantic,select_book_semantic,example31,pick>pull,S0_generic_compatible_preload_target
Semantic/select_book_semantic/example30,Semantic,select_book_semantic,example30,pick>pull,S0_generic_compatible_preload_target
Semantic/select_book_semantic/example32,Semantic,select_book_semantic,example32,pick>pull,S0_generic_compatible_preload_target
Semantic/select_book_semantic/example33,Semantic,select_book_semantic,example33,pick>pull,S0_generic_compatible_preload_target
Semantic/select_book_semantic/example34,Semantic,select_book_semantic,example34,pick>pull,S0_generic_compatible_preload_target
Semantic/select_book_semantic/example35,Semantic,select_book_semantic,example35,pick>pull,S0_generic_compatible_preload_target
Semantic/select_book_semantic/example36,Semantic,select_book_semantic,example36,pick>pull,S0_generic_compatible_preload_target
Semantic/select_book_semantic/example37,Semantic,select_book_semantic,example37,pick>pull,S0_generic_compatible_preload_target
Semantic/select_book_semantic/example38,Semantic,select_book_semantic,example38,pick>pull,S0_generic_compatible_preload_target
Semantic/select_book_semantic/example39,Semantic,select_book_semantic,example39,pick>pull,S0_generic_compatible_preload_target
Semantic/select_book_semantic/example40,Semantic,select_book_semantic,example40,pick>pull,S0_generic_compatible_preload_target
Semantic/select_book_semantic/example41,Semantic,select_book_semantic,example41,pick>pull,S0_generic_compatible_preload_target
Semantic/select_book_semantic/example42,Semantic,select_book_semantic,example42,pick>pull,S0_generic_compatible_preload_target
Semantic/select_book_semantic/example43,Semantic,select_book_semantic,example43,pick>pull,S0_generic_compatible_preload_target
Semantic/select_book_semantic/example44,Semantic,select_book_semantic,example44,pick>pull,S0_generic_compatible_preload_target
Semantic/select_book_semantic/example45,Semantic,select_book_semantic,example45,pick>pull,S0_generic_compatible_preload_target
Semantic/select_book_semantic/example46,Semantic,select_book_semantic,example46,pick>pull,S0_generic_compatible_preload_target
Semantic/select_book_semantic/example47,Semantic,select_book_semantic,example47,pick>pull,S0_generic_compatible_preload_target
Semantic/select_book_semantic/example48,Semantic,select_book_semantic,example48,pick>pull,S0_generic_compatible_preload_target
Semantic/select_book_semantic/example49,Semantic,select_book_semantic,example49,pick>pull,S0_generic_compatible_preload_target
Semantic/select_book_semantic/example50,Semantic,select_book_semantic,example50,pick>pull,S0_generic_compatible_preload_target
Semantic/select_book_semantic/example51,Semantic,select_book_semantic,example51,pick>pull,S0_generic_compatible_preload_target
Semantic/select_book_semantic/example52,Semantic,select_book_semantic,example52,pick>pull,S0_generic_compatible_preload_target
Semantic/select_book_semantic/example53,Semantic,select_book_semantic,example53,pick>pull,S0_generic_compatible_preload_target
Semantic/select_book_semantic/example54,Semantic,select_book_semantic,example54,pick>pull,S0_generic_compatible_preload_target
Semantic/select_book_semantic/example55,Semantic,select_book_semantic,example55,pick>pull,S0_generic_compatible_preload_target
Semantic/select_book_semantic/example56,Semantic,select_book_semantic,example56,pick>pull,S0_generic_compatible_preload_target
Semantic/select_book_semantic/example57,Semantic,select_book_semantic,example57,pick>pull,S0_generic_compatible_preload_target
Semantic/select_book_semantic/example58,Semantic,select_book_semantic,example58,pick>pull,S0_generic_compatible_preload_target
Semantic/select_book_semantic/example59,Semantic,select_book_semantic,example59,pick>pull,S0_generic_compatible_preload_target
Semantic/select_book_semantic/example60,Semantic,select_book_semantic,example60,pick>pull,S0_generic_compatible_preload_target
Semantic/select_book_semantic/example61,Semantic,select_book_semantic,example61,pick>pull,S0_generic_compatible_preload_target
Semantic/select_book_semantic/example62,Semantic,select_book_semantic,example62,pick>pull,S0_generic_compatible_preload_target
Semantic/select_book_semantic/example63,Semantic,select_book_semantic,example63,pick>pull,S0_generic_compatible_preload_target
Semantic/select_book_semantic/example64,Semantic,select_book_semantic,example64,pick>pull,S0_generic_compatible_preload_target
Semantic/select_book_semantic/example65,Semantic,select_book_semantic,example65,pick>pull,S0_generic_compatible_preload_target
Semantic/select_book_semantic/example66,Semantic,select_book_semantic,example66,pick>pull,S0_generic_compatible_preload_target
Semantic/select_book_semantic/example67,Semantic,select_book_semantic,example67,pick>pull,S0_generic_compatible_preload_target
Semantic/select_book_semantic/example68,Semantic,select_book_semantic,example68,pick>pull,S0_generic_compatible_preload_target
Semantic/select_book_semantic/example69,Semantic,select_book_semantic,example69,pick>pull,S0_generic_compatible_preload_target
Semantic/select_book_semantic/example70,Semantic,select_book_semantic,example70,pick>pull,S0_generic_compatible_preload_target
