sample_id,category,task_name,example,initial_status,variant,status_code,success
Spatial/select_chemistry_tube_spatial/example60,Spatial,select_chemistry_tube_spatial,example60,C1_qwen_guided_condition_failure,R3_SHUF,C2_qwen_conversion_failure,False
Spatial/select_chemistry_tube_spatial/example63,Spatial,select_chemistry_tube_spatial,example63,C1_qwen_guided_condition_failure,SR,C0_qwen_guided_success,True
Spatial/select_chemistry_tube_spatial/example63,Spatial,select_chemistry_tube_spatial,example63,C1_qwen_guided_condition_failure,NF,C0_qwen_guided_success,True
Spatial/select_chemistry_tube_spatial/example63,Spatial,select_chemistry_tube_spatial,example63,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example63,Spatial,select_chemistry_tube_spatial,example63,C1_qwen_guided_condition_failure,R2,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example63,Spatial,select_chemistry_tube_spatial,example63,C1_qwen_guided_condition_failure,R3,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example63,Spatial,select_chemistry_tube_spatial,example63,C1_qwen_guided_condition_failure,R4,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example63,Spatial,select_chemistry_tube_spatial,example63,C1_qwen_guided_condition_failure,R3_MF,C3_entity_mapping_failure,False
Spatial/select_chemistry_tube_spatial/example63,Spatial,select_chemistry_tube_spatial,example63,C1_qwen_guided_condition_failure,R3_MO,C0_qwen_guided_success,True
Spatial/select_chemistry_tube_spatial/example63,Spatial,select_chemistry_tube_spatial,example63,C1_qwen_guided_condition_failure,R3_SHUF,C2_qwen_conversion_failure,False
Spatial/select_chemistry_tube_spatial/example64,Spatial,select_chemistry_tube_spatial,example64,C1_qwen_guided_condition_failure,SR,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example64,Spatial,select_chemistry_tube_spatial,example64,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example64,Spatial,select_chemistry_tube_spatial,example64,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example64,Spatial,select_chemistry_tube_spatial,example64,C1_qwen_guided_condition_failure,R2,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example64,Spatial,select_chemistry_tube_spatial,example64,C1_qwen_guided_condition_failure,R3,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example64,Spatial,select_chemistry_tube_spatial,example64,C1_qwen_guided_condition_failure,R4,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example64,Spatial,select_chemistry_tube_spatial,example64,C1_qwen_guided_condition_failure,R3_MF,C3_entity_mapping_failure,False
Spatial/select_chemistry_tube_spatial/example64,Spatial,select_chemistry_tube_spatial,example64,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example64,Spatial,select_chemistry_tube_spatial,example64,C1_qwen_guided_condition_failure,R3_SHUF,C2_qwen_conversion_failure,False
Spatial/select_chemistry_tube_spatial/example68,Spatial,select_chemistry_tube_spatial,example68,C1_qwen_guided_condition_failure,SR,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example68,Spatial,select_chemistry_tube_spatial,example68,C1_qwen_guided_condition_failure,NF,C2_qwen_conversion_failure,False
Spatial/select_chemistry_tube_spatial/example68,Spatial,select_chemistry_tube_spatial,example68,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example68,Spatial,select_chemistry_tube_spatial,example68,C1_qwen_guided_condition_failure,R2,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example68,Spatial,select_chemistry_tube_spatial,example68,C1_qwen_guided_condition_failure,R3,C2_qwen_conversion_failure,False
Spatial/select_chemistry_tube_spatial/example68,Spatial,select_chemistry_tube_spatial,example68,C1_qwen_guided_condition_failure,R4,C3_entity_mapping_failure,False
Spatial/select_chemistry_tube_spatial/example68,Spatial,select_chemistry_tube_spatial,example68,C1_qwen_guided_condition_failure,R3_MF,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example68,Spatial,select_chemistry_tube_spatial,example68,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example68,Spatial,select_chemistry_tube_spatial,example68,C1_qwen_guided_condition_failure,R3_SHUF,C2_qwen_conversion_failure,False
Spatial/select_chemistry_tube_spatial/example70,Spatial,select_chemistry_tube_spatial,example70,C1_qwen_guided_condition_failure,SR,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example70,Spatial,select_chemistry_tube_spatial,example70,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example70,Spatial,select_chemistry_tube_spatial,example70,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example70,Spatial,select_chemistry_tube_spatial,example70,C1_qwen_guided_condition_failure,R2,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example70,Spatial,select_chemistry_tube_spatial,example70,C1_qwen_guided_condition_failure,R3,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example70,Spatial,select_chemistry_tube_spatial,example70,C1_qwen_guided_condition_failure,R4,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example70,Spatial,select_chemistry_tube_spatial,example70,C1_qwen_guided_condition_failure,R3_MF,C3_entity_mapping_failure,False
Spatial/select_chemistry_tube_spatial/example70,Spatial,select_chemistry_tube_spatial,example70,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example70,Spatial,select_chemistry_tube_spatial,example70,C1_qwen_guided_condition_failure,R3_SHUF,C2_qwen_conversion_failure,False
Spatial/select_chemistry_tube_spatial/example79,Spatial,select_chemistry_tube_spatial,example79,C1_qwen_guided_condition_failure,SR,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example79,Spatial,select_chemistry_tube_spatial,example79,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example79,Spatial,select_chemistry_tube_spatial,example79,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example79,Spatial,select_chemistry_tube_spatial,example79,C1_qwen_guided_condition_failure,R2,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example79,Spatial,select_chemistry_tube_spatial,example79,C1_qwen_guided_condition_failure,R3,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example79,Spatial,select_chemistry_tube_spatial,example79,C1_qwen_guided_condition_failure,R4,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example79,Spatial,select_chemistry_tube_spatial,example79,C1_qwen_guided_condition_failure,R3_MF,C3_entity_mapping_failure,False
Spatial/select_chemistry_tube_spatial/example79,Spatial,select_chemistry_tube_spatial,example79,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example79,Spatial,select_chemistry_tube_spatial,example79,C1_qwen_guided_condition_failure,R3_SHUF,C2_qwen_conversion_failure,False
Spatial/select_chemistry_tube_spatial/example80,Spatial,select_chemistry_tube_spatial,example80,C1_qwen_guided_condition_failure,SR,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example80,Spatial,select_chemistry_tube_spatial,example80,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example80,Spatial,select_chemistry_tube_spatial,example80,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example80,Spatial,select_chemistry_tube_spatial,example80,C1_qwen_guided_condition_failure,R2,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example80,Spatial,select_chemistry_tube_spatial,example80,C1_qwen_guided_condition_failure,R3,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example80,Spatial,select_chemistry_tube_spatial,example80,C1_qwen_guided_condition_failure,R4,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example80,Spatial,select_chemistry_tube_spatial,example80,C1_qwen_guided_condition_failure,R3_MF,C3_entity_mapping_failure,False
Spatial/select_chemistry_tube_spatial/example80,Spatial,select_chemistry_tube_spatial,example80,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example80,Spatial,select_chemistry_tube_spatial,example80,C1_qwen_guided_condition_failure,R3_SHUF,C2_qwen_conversion_failure,False
Spatial/select_chemistry_tube_spatial/example82,Spatial,select_chemistry_tube_spatial,example82,C1_qwen_guided_condition_failure,SR,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example82,Spatial,select_chemistry_tube_spatial,example82,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example82,Spatial,select_chemistry_tube_spatial,example82,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example82,Spatial,select_chemistry_tube_spatial,example82,C1_qwen_guided_condition_failure,R2,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example82,Spatial,select_chemistry_tube_spatial,example82,C1_qwen_guided_condition_failure,R3,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example82,Spatial,select_chemistry_tube_spatial,example82,C1_qwen_guided_condition_failure,R4,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example82,Spatial,select_chemistry_tube_spatial,example82,C1_qwen_guided_condition_failure,R3_MF,C3_entity_mapping_failure,False
Spatial/select_chemistry_tube_spatial/example82,Spatial,select_chemistry_tube_spatial,example82,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example82,Spatial,select_chemistry_tube_spatial,example82,C1_qwen_guided_condition_failure,R3_SHUF,C2_qwen_conversion_failure,False
Spatial/select_chemistry_tube_spatial/example94,Spatial,select_chemistry_tube_spatial,example94,C1_qwen_guided_condition_failure,SR,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example94,Spatial,select_chemistry_tube_spatial,example94,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example94,Spatial,select_chemistry_tube_spatial,example94,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example94,Spatial,select_chemistry_tube_spatial,example94,C1_qwen_guided_condition_failure,R2,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example94,Spatial,select_chemistry_tube_spatial,example94,C1_qwen_guided_condition_failure,R3,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example94,Spatial,select_chemistry_tube_spatial,example94,C1_qwen_guided_condition_failure,R4,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example94,Spatial,select_chemistry_tube_spatial,example94,C1_qwen_guided_condition_failure,R3_MF,C3_entity_mapping_failure,False
Spatial/select_chemistry_tube_spatial/example94,Spatial,select_chemistry_tube_spatial,example94,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example94,Spatial,select_chemistry_tube_spatial,example94,C1_qwen_guided_condition_failure,R3_SHUF,C2_qwen_conversion_failure,False
Spatial/select_chemistry_tube_spatial/example97,Spatial,select_chemistry_tube_spatial,example97,C1_qwen_guided_condition_failure,SR,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example97,Spatial,select_chemistry_tube_spatial,example97,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example97,Spatial,select_chemistry_tube_spatial,example97,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example97,Spatial,select_chemistry_tube_spatial,example97,C1_qwen_guided_condition_failure,R2,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example97,Spatial,select_chemistry_tube_spatial,example97,C1_qwen_guided_condition_failure,R3,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example97,Spatial,select_chemistry_tube_spatial,example97,C1_qwen_guided_condition_failure,R4,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example97,Spatial,select_chemistry_tube_spatial,example97,C1_qwen_guided_condition_failure,R3_MF,C3_entity_mapping_failure,False
Spatial/select_chemistry_tube_spatial/example97,Spatial,select_chemistry_tube_spatial,example97,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,False
Spatial/select_chemistry_tube_spatial/example97,Spatial,select_chemistry_tube_spatial,example97,C1_qwen_guided_condition_failure,R3_SHUF,C2_qwen_conversion_failure,False
Spatial/select_poker_spatial/example10,Spatial,select_poker_spatial,example10,C1_qwen_guided_condition_failure,SR,C1_qwen_guided_condition_failure,False
Spatial/select_poker_spatial/example10,Spatial,select_poker_spatial,example10,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,False
Spatial/select_poker_spatial/example10,Spatial,select_poker_spatial,example10,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,False
Spatial/select_poker_spatial/example10,Spatial,select_poker_spatial,example10,C1_qwen_guided_condition_failure,R2,C1_qwen_guided_condition_failure,False
Spatial/select_poker_spatial/example10,Spatial,select_poker_spatial,example10,C1_qwen_guided_condition_failure,R3,C1_qwen_guided_condition_failure,False
Spatial/select_poker_spatial/example10,Spatial,select_poker_spatial,example10,C1_qwen_guided_condition_failure,R4,C1_qwen_guided_condition_failure,False
Spatial/select_poker_spatial/example10,Spatial,select_poker_spatial,example10,C1_qwen_guided_condition_failure,R3_MF,C0_qwen_guided_success,True
Spatial/select_poker_spatial/example10,Spatial,select_poker_spatial,example10,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,False
Spatial/select_poker_spatial/example10,Spatial,select_poker_spatial,example10,C1_qwen_guided_condition_failure,R3_SHUF,C2_qwen_conversion_failure,False
Spatial/select_poker_spatial/example18,Spatial,select_poker_spatial,example18,C1_qwen_guided_condition_failure,SR,C1_qwen_guided_condition_failure,False
Spatial/select_poker_spatial/example18,Spatial,select_poker_spatial,example18,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,False
Spatial/select_poker_spatial/example18,Spatial,select_poker_spatial,example18,C1_qwen_guided_condition_failure,R1,C0_qwen_guided_success,True
