sample_id,category,task,condition,schema_valid,operation_sequence_exact_match,skill_name_accuracy,action_recall_rate,action_order_accuracy,object_argument_accuracy,target_argument_accuracy,step_level_f1,sequence_edit_distance,latency_s
Semantic/insert_flower_semantic/example44,Semantic,insert_flower_semantic,P2,1,0,0.5,0.5,0.0,1.0,1.0,0.5,1,4.032597780227661
Semantic/insert_flower_semantic/example44,Semantic,insert_flower_semantic,P3,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,3.739924192428589
Semantic/insert_flower_semantic/example45,Semantic,insert_flower_semantic,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,3.3630895614624023
Semantic/insert_flower_semantic/example45,Semantic,insert_flower_semantic,P2,1,0,0.5,0.5,0.0,1.0,1.0,0.5,1,4.376734972000122
Semantic/insert_flower_semantic/example45,Semantic,insert_flower_semantic,P3,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,4.371634244918823
Semantic/insert_flower_semantic/example46,Semantic,insert_flower_semantic,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,3.9289956092834473
Semantic/insert_flower_semantic/example46,Semantic,insert_flower_semantic,P2,1,0,0.5,0.5,0.0,1.0,1.0,0.5,1,3.710574150085449
Semantic/insert_flower_semantic/example46,Semantic,insert_flower_semantic,P3,1,0,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,6,4.120464086532593
Semantic/insert_flower_semantic/example47,Semantic,insert_flower_semantic,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,3.671260118484497
Semantic/insert_flower_semantic/example47,Semantic,insert_flower_semantic,P2,1,0,0.5,0.5,0.0,1.0,1.0,0.5,1,3.2660112380981445
Semantic/insert_flower_semantic/example47,Semantic,insert_flower_semantic,P3,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,3.2660486698150635
Semantic/insert_flower_semantic/example48,Semantic,insert_flower_semantic,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,2.5149590969085693
Semantic/insert_flower_semantic/example48,Semantic,insert_flower_semantic,P2,1,0,0.5,0.5,0.0,1.0,1.0,0.5,1,2.2153408527374268
Semantic/insert_flower_semantic/example48,Semantic,insert_flower_semantic,P3,1,0,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,6,3.1664412021636963
Semantic/insert_flower_semantic/example49,Semantic,insert_flower_semantic,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,2.2130379676818848
Semantic/insert_flower_semantic/example49,Semantic,insert_flower_semantic,P2,1,0,0.5,0.5,0.0,1.0,1.0,0.5,1,2.507995367050171
Semantic/insert_flower_semantic/example49,Semantic,insert_flower_semantic,P3,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,2.5064520835876465
Semantic/insert_flower_semantic/example50,Semantic,insert_flower_semantic,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,2.0656239986419678
Semantic/insert_flower_semantic/example50,Semantic,insert_flower_semantic,P2,1,0,0.5,0.5,0.0,0.0,1.0,0.0,2,2.0220136642456055
Semantic/insert_flower_semantic/example50,Semantic,insert_flower_semantic,P3,1,0,0.25,0.5,0.0,0.0,0.0,0.0,4,2.734100818634033
Semantic/insert_flower_semantic/example51,Semantic,insert_flower_semantic,P1,1,0,0.25,0.5,0.0,0.0,0.0,0.0,4,2.991189479827881
Semantic/insert_flower_semantic/example51,Semantic,insert_flower_semantic,P2,1,0,0.5,0.5,0.0,1.0,1.0,0.5,1,2.651118040084839
Semantic/insert_flower_semantic/example51,Semantic,insert_flower_semantic,P3,1,0,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,6,2.9577760696411133
Semantic/insert_flower_semantic/example52,Semantic,insert_flower_semantic,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,2.5306501388549805
Semantic/insert_flower_semantic/example52,Semantic,insert_flower_semantic,P2,1,0,0.5,0.5,0.0,1.0,1.0,0.5,1,2.1379599571228027
Semantic/insert_flower_semantic/example52,Semantic,insert_flower_semantic,P3,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,2.609998941421509
Semantic/insert_flower_semantic/example53,Semantic,insert_flower_semantic,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,2.156090259552002
Semantic/insert_flower_semantic/example53,Semantic,insert_flower_semantic,P2,1,0,0.5,0.5,0.0,1.0,1.0,0.5,1,2.530911922454834
Semantic/insert_flower_semantic/example53,Semantic,insert_flower_semantic,P3,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,2.6659507751464844
Semantic/insert_flower_semantic/example54,Semantic,insert_flower_semantic,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,3.122175693511963
Semantic/insert_flower_semantic/example54,Semantic,insert_flower_semantic,P2,1,0,0.5,0.5,0.0,1.0,1.0,0.5,1,2.3643689155578613
Semantic/insert_flower_semantic/example54,Semantic,insert_flower_semantic,P3,1,0,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,6,3.117180585861206
Semantic/insert_flower_semantic/example55,Semantic,insert_flower_semantic,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,2.5123162269592285
Semantic/insert_flower_semantic/example55,Semantic,insert_flower_semantic,P2,1,0,0.5,0.5,0.0,0.0,1.0,0.0,2,2.661860704421997
Semantic/insert_flower_semantic/example55,Semantic,insert_flower_semantic,P3,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,2.663574695587158
Semantic/insert_flower_semantic/example56,Semantic,insert_flower_semantic,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,2.774310350418091
Semantic/insert_flower_semantic/example56,Semantic,insert_flower_semantic,P2,1,0,0.5,0.5,0.0,1.0,1.0,0.5,1,2.364067554473877
Semantic/insert_flower_semantic/example56,Semantic,insert_flower_semantic,P3,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,3.269150495529175
Semantic/insert_flower_semantic/example57,Semantic,insert_flower_semantic,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,2.9644370079040527
Semantic/insert_flower_semantic/example57,Semantic,insert_flower_semantic,P2,1,0,0.5,0.5,0.0,1.0,1.0,0.5,1,3.3009519577026367
Semantic/insert_flower_semantic/example57,Semantic,insert_flower_semantic,P3,1,0,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,6,3.620638608932495
Semantic/insert_flower_semantic/example58,Semantic,insert_flower_semantic,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,3.6474838256835938
Semantic/insert_flower_semantic/example58,Semantic,insert_flower_semantic,P2,1,0,0.5,0.5,0.0,1.0,1.0,0.5,1,3.5589725971221924
Semantic/insert_flower_semantic/example58,Semantic,insert_flower_semantic,P3,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,4.176907777786255
Semantic/insert_flower_semantic/example59,Semantic,insert_flower_semantic,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,3.9663031101226807
Semantic/insert_flower_semantic/example59,Semantic,insert_flower_semantic,P2,1,0,0.5,0.5,0.0,1.0,1.0,0.5,1,4.134553909301758
Semantic/insert_flower_semantic/example59,Semantic,insert_flower_semantic,P3,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,4.382622718811035
Semantic/insert_flower_semantic/example60,Semantic,insert_flower_semantic,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,4.630937576293945
Semantic/insert_flower_semantic/example60,Semantic,insert_flower_semantic,P2,1,0,0.5,0.5,0.0,1.0,1.0,0.5,1,4.32842230796814
Semantic/insert_flower_semantic/example60,Semantic,insert_flower_semantic,P3,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,5.0477118492126465
Semantic/insert_flower_semantic/example61,Semantic,insert_flower_semantic,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,4.583810806274414
Semantic/insert_flower_semantic/example61,Semantic,insert_flower_semantic,P2,1,0,0.5,0.5,0.0,1.0,1.0,0.5,1,4.28668737411499
Semantic/insert_flower_semantic/example61,Semantic,insert_flower_semantic,P3,1,0,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,6,4.7441418170928955
Semantic/insert_flower_semantic/example62,Semantic,insert_flower_semantic,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,4.282695293426514
Semantic/insert_flower_semantic/example62,Semantic,insert_flower_semantic,P2,1,0,0.5,0.5,0.0,1.0,1.0,0.5,1,4.123014450073242
Semantic/insert_flower_semantic/example62,Semantic,insert_flower_semantic,P3,1,0,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,6,5.54578423500061
Semantic/insert_flower_semantic/example63,Semantic,insert_flower_semantic,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,4.484311819076538
Semantic/insert_flower_semantic/example63,Semantic,insert_flower_semantic,P2,1,0,0.5,0.5,0.0,1.0,1.0,0.5,1,4.8016252517700195
Semantic/insert_flower_semantic/example63,Semantic,insert_flower_semantic,P3,1,0,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,6,5.550552845001221
Semantic/insert_flower_semantic/example64,Semantic,insert_flower_semantic,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,4.383724927902222
Semantic/insert_flower_semantic/example64,Semantic,insert_flower_semantic,P2,1,0,0.5,0.5,0.0,1.0,1.0,0.5,1,3.864905595779419
Semantic/insert_flower_semantic/example64,Semantic,insert_flower_semantic,P3,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,4.942509651184082
Semantic/insert_flower_semantic/example65,Semantic,insert_flower_semantic,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,4.033679962158203
Semantic/insert_flower_semantic/example65,Semantic,insert_flower_semantic,P2,1,0,0.5,0.5,0.0,1.0,1.0,0.5,1,4.195791244506836
Semantic/insert_flower_semantic/example65,Semantic,insert_flower_semantic,P3,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,4.2838451862335205
Semantic/add_condiment_semantic/example6,Semantic,add_condiment_semantic,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,4.233886957168579
Semantic/add_condiment_semantic/example6,Semantic,add_condiment_semantic,P2,1,0,0.5,0.5,0.0,1.0,0.0,0.5,1,3.9369285106658936
Semantic/add_condiment_semantic/example6,Semantic,add_condiment_semantic,P3,1,0,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,6,5.949300289154053
Semantic/insert_flower_semantic/example66,Semantic,insert_flower_semantic,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,4.694116592407227
Semantic/insert_flower_semantic/example66,Semantic,insert_flower_semantic,P2,1,0,0.5,0.5,0.0,1.0,1.0,0.5,1,4.68452262878418
Semantic/insert_flower_semantic/example66,Semantic,insert_flower_semantic,P3,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,4.689228534698486
Semantic/insert_flower_semantic/example67,Semantic,insert_flower_semantic,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,4.38539719581604
Semantic/insert_flower_semantic/example67,Semantic,insert_flower_semantic,P2,1,0,0.5,0.5,0.0,1.0,1.0,0.5,1,3.259484052658081
Semantic/insert_flower_semantic/example67,Semantic,insert_flower_semantic,P3,1,0,0.25,0.5,0.0,0.0,0.0,0.0,4,5.2358009815216064
Semantic/insert_flower_semantic/example68,Semantic,insert_flower_semantic,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,4.777635097503662
Semantic/insert_flower_semantic/example68,Semantic,insert_flower_semantic,P2,1,0,0.5,0.5,0.0,1.0,1.0,0.5,1,4.942437648773193
Semantic/insert_flower_semantic/example68,Semantic,insert_flower_semantic,P3,1,0,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,6,5.985312461853027
Semantic/insert_flower_semantic/example69,Semantic,insert_flower_semantic,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,4.476537466049194
Semantic/insert_flower_semantic/example69,Semantic,insert_flower_semantic,P2,1,0,0.5,0.5,0.0,0.0,1.0,0.0,2,4.020833730697632
Semantic/insert_flower_semantic/example69,Semantic,insert_flower_semantic,P3,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,4.783635854721069
Semantic/insert_flower_semantic/example70,Semantic,insert_flower_semantic,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,3.5670530796051025
Semantic/insert_flower_semantic/example70,Semantic,insert_flower_semantic,P2,1,0,0.5,0.5,0.0,1.0,1.0,0.5,1,4.32354998588562
Semantic/insert_flower_semantic/example70,Semantic,insert_flower_semantic,P3,1,0,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,6,4.777114629745483
Semantic/insert_flower_semantic/example71,Semantic,insert_flower_semantic,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,3.7160227298736572
Semantic/insert_flower_semantic/example71,Semantic,insert_flower_semantic,P2,1,0,0.5,0.5,0.0,1.0,1.0,0.5,1,3.414529800415039
Semantic/insert_flower_semantic/example71,Semantic,insert_flower_semantic,P3,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,3.345132827758789
Semantic/insert_flower_semantic/example72,Semantic,insert_flower_semantic,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,2.8072357177734375
Semantic/insert_flower_semantic/example72,Semantic,insert_flower_semantic,P2,1,0,0.5,0.5,0.0,1.0,1.0,0.5,1,2.8133411407470703
Semantic/insert_flower_semantic/example72,Semantic,insert_flower_semantic,P3,1,0,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,6,3.2036139965057373
Semantic/insert_flower_semantic/example73,Semantic,insert_flower_semantic,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,2.36802339553833
Semantic/insert_flower_semantic/example73,Semantic,insert_flower_semantic,P2,1,0,0.5,0.5,0.0,1.0,1.0,0.5,1,2.4491732120513916
Semantic/insert_flower_semantic/example73,Semantic,insert_flower_semantic,P3,1,0,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,6,2.7481815814971924
Semantic/insert_flower_semantic/example74,Semantic,insert_flower_semantic,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,2.0546300411224365
Semantic/insert_flower_semantic/example74,Semantic,insert_flower_semantic,P2,1,0,0.5,0.5,0.0,1.0,1.0,0.5,1,2.6688218116760254
Semantic/insert_flower_semantic/example74,Semantic,insert_flower_semantic,P3,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,2.6702723503112793
Semantic/insert_flower_semantic/example75,Semantic,insert_flower_semantic,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,2.672183036804199
Semantic/insert_flower_semantic/example75,Semantic,insert_flower_semantic,P2,1,0,0.5,0.5,0.0,1.0,1.0,0.5,1,2.51145601272583
Semantic/insert_flower_semantic/example75,Semantic,insert_flower_semantic,P3,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,3.1149001121520996
Semantic/insert_flower_semantic/example76,Semantic,insert_flower_semantic,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,2.811941146850586
Semantic/insert_flower_semantic/example76,Semantic,insert_flower_semantic,P2,1,0,0.5,0.5,0.0,1.0,1.0,0.5,1,3.1752583980560303
Semantic/insert_flower_semantic/example76,Semantic,insert_flower_semantic,P3,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,3.5151312351226807
Semantic/insert_flower_semantic/example77,Semantic,insert_flower_semantic,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,3.9885709285736084
Semantic/insert_flower_semantic/example77,Semantic,insert_flower_semantic,P2,1,0,0.5,0.5,0.0,1.0,1.0,0.5,1,3.876951217651367
Semantic/insert_flower_semantic/example77,Semantic,insert_flower_semantic,P3,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,4.424880504608154
Semantic/insert_flower_semantic/example78,Semantic,insert_flower_semantic,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,4.003218412399292
Semantic/insert_flower_semantic/example78,Semantic,insert_flower_semantic,P2,1,0,0.5,0.5,0.0,1.0,1.0,0.5,1,3.522442579269409
Semantic/insert_flower_semantic/example78,Semantic,insert_flower_semantic,P3,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,3.571260690689087
Semantic/insert_flower_semantic/example79,Semantic,insert_flower_semantic,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,3.2598767280578613
Semantic/insert_flower_semantic/example79,Semantic,insert_flower_semantic,P2,1,0,0.5,0.5,0.0,1.0,1.0,0.5,1,3.2675352096557617
Semantic/insert_flower_semantic/example79,Semantic,insert_flower_semantic,P3,1,0,0.0,0.5,0.0,0.0,0.0,0.0,7,4.100740432739258
Semantic/insert_flower_semantic/example80,Semantic,insert_flower_semantic,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,3.4144365787506104
Semantic/insert_flower_semantic/example80,Semantic,insert_flower_semantic,P2,1,0,0.5,0.5,0.0,1.0,1.0,0.5,1,3.147792100906372
Semantic/insert_flower_semantic/example80,Semantic,insert_flower_semantic,P3,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,3.3694255352020264
Semantic/insert_flower_semantic/example81,Semantic,insert_flower_semantic,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,2.154737710952759
Semantic/insert_flower_semantic/example81,Semantic,insert_flower_semantic,P2,1,0,0.5,0.5,0.0,1.0,1.0,0.5,1,2.1586709022521973
Semantic/insert_flower_semantic/example81,Semantic,insert_flower_semantic,P3,1,0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,3,3.8797860145568848
Semantic/insert_flower_semantic/example82,Semantic,insert_flower_semantic,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,3.429623603820801
Semantic/insert_flower_semantic/example82,Semantic,insert_flower_semantic,P2,1,0,0.5,0.5,0.0,0.0,1.0,0.0,2,4.193160772323608
Semantic/insert_flower_semantic/example82,Semantic,insert_flower_semantic,P3,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,3.7377355098724365
Semantic/insert_flower_semantic/example83,Semantic,insert_flower_semantic,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,2.6626110076904297
Semantic/insert_flower_semantic/example83,Semantic,insert_flower_semantic,P2,1,0,0.5,0.5,0.0,1.0,1.0,0.5,1,2.507549285888672
Semantic/insert_flower_semantic/example83,Semantic,insert_flower_semantic,P3,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,3.319441318511963
Semantic/insert_flower_semantic/example84,Semantic,insert_flower_semantic,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,3.110121965408325
Semantic/insert_flower_semantic/example84,Semantic,insert_flower_semantic,P2,1,0,0.5,0.5,0.0,1.0,1.0,0.5,1,4.232815265655518
Semantic/insert_flower_semantic/example84,Semantic,insert_flower_semantic,P3,1,0,0.25,0.5,0.0,0.0,0.0,0.0,4,4.531206369400024
Semantic/insert_flower_semantic/example85,Semantic,insert_flower_semantic,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,4.841583251953125
Semantic/insert_flower_semantic/example85,Semantic,insert_flower_semantic,P2,1,0,0.5,0.5,0.0,1.0,1.0,0.5,1,4.633596897125244
Semantic/insert_flower_semantic/example85,Semantic,insert_flower_semantic,P3,1,0,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,6,5.882918834686279
Semantic/insert_flower_semantic/example86,Semantic,insert_flower_semantic,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,4.974181652069092
Semantic/insert_flower_semantic/example86,Semantic,insert_flower_semantic,P2,1,0,0.5,0.5,0.0,1.0,1.0,0.5,1,5.697484731674194
Semantic/insert_flower_semantic/example86,Semantic,insert_flower_semantic,P3,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,5.572991847991943
Semantic/insert_flower_semantic/example87,Semantic,insert_flower_semantic,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,5.243316411972046
Semantic/insert_flower_semantic/example87,Semantic,insert_flower_semantic,P2,1,0,0.5,0.5,0.0,1.0,1.0,0.5,1,4.483862638473511
Semantic/insert_flower_semantic/example87,Semantic,insert_flower_semantic,P3,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,5.732907772064209
Semantic/insert_flower_semantic/example88,Semantic,insert_flower_semantic,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,5.552759170532227
Semantic/insert_flower_semantic/example88,Semantic,insert_flower_semantic,P2,1,0,0.5,0.5,0.0,0.0,1.0,0.0,2,5.703977346420288
Semantic/insert_flower_semantic/example88,Semantic,insert_flower_semantic,P3,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,5.702831745147705
Semantic/insert_flower_semantic/example89,Semantic,insert_flower_semantic,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,5.100212574005127
Semantic/insert_flower_semantic/example89,Semantic,insert_flower_semantic,P2,1,0,0.5,0.5,0.0,1.0,1.0,0.5,1,4.937824010848999
Semantic/insert_flower_semantic/example89,Semantic,insert_flower_semantic,P3,1,0,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,6,6.14906907081604
Semantic/insert_flower_semantic/example90,Semantic,insert_flower_semantic,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,5.393010854721069
Semantic/insert_flower_semantic/example90,Semantic,insert_flower_semantic,P2,1,0,0.5,0.5,0.0,1.0,1.0,0.5,1,5.283267974853516
Semantic/insert_flower_semantic/example90,Semantic,insert_flower_semantic,P3,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,5.42795991897583
Semantic/insert_flower_semantic/example91,Semantic,insert_flower_semantic,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,4.365966558456421
Semantic/insert_flower_semantic/example91,Semantic,insert_flower_semantic,P2,1,0,0.5,0.5,0.0,1.0,1.0,0.5,1,3.611464500427246
Semantic/insert_flower_semantic/example91,Semantic,insert_flower_semantic,P3,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,3.5671963691711426
Semantic/insert_flower_semantic/example92,Semantic,insert_flower_semantic,P1,0,0,0.0,0.0,0.0,,,0.0,2,3.262219190597534
Semantic/insert_flower_semantic/example92,Semantic,insert_flower_semantic,P2,1,0,0.5,0.5,0.0,1.0,1.0,0.5,1,3.117561101913452
Semantic/insert_flower_semantic/example92,Semantic,insert_flower_semantic,P3,0,0,0.0,0.0,0.0,,,0.0,2,2.6627585887908936
Semantic/insert_flower_semantic/example93,Semantic,insert_flower_semantic,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,2.4716551303863525
Semantic/insert_flower_semantic/example93,Semantic,insert_flower_semantic,P2,1,0,0.5,0.5,0.0,1.0,1.0,0.5,1,2.1715402603149414
Semantic/insert_flower_semantic/example93,Semantic,insert_flower_semantic,P3,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,1.6710927486419678
Semantic/insert_flower_semantic/example94,Semantic,insert_flower_semantic,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,1.6742022037506104
Semantic/insert_flower_semantic/example94,Semantic,insert_flower_semantic,P2,1,0,0.5,0.5,0.0,1.0,1.0,0.5,1,1.5565388202667236
Semantic/insert_flower_semantic/example94,Semantic,insert_flower_semantic,P3,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,1.8943486213684082
Semantic/insert_flower_semantic/example95,Semantic,insert_flower_semantic,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,2.294891357421875
Semantic/insert_flower_semantic/example95,Semantic,insert_flower_semantic,P2,1,0,0.5,0.5,0.0,1.0,1.0,0.5,1,2.015415906906128
Semantic/insert_flower_semantic/example95,Semantic,insert_flower_semantic,P3,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,3.127598285675049
Semantic/insert_flower_semantic/example96,Semantic,insert_flower_semantic,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,2.4921834468841553
Semantic/insert_flower_semantic/example96,Semantic,insert_flower_semantic,P2,1,0,0.5,0.5,0.0,1.0,1.0,0.5,1,3.047757863998413
Semantic/insert_flower_semantic/example96,Semantic,insert_flower_semantic,P3,1,0,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,6,3.473583936691284
Semantic/insert_flower_semantic/example97,Semantic,insert_flower_semantic,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,3.1172149181365967
Semantic/insert_flower_semantic/example97,Semantic,insert_flower_semantic,P2,1,0,0.5,0.5,0.0,0.0,1.0,0.0,2,2.814268112182617
Semantic/insert_flower_semantic/example97,Semantic,insert_flower_semantic,P3,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,3.264971971511841
Semantic/insert_flower_semantic/example98,Semantic,insert_flower_semantic,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,2.7912235260009766
Semantic/insert_flower_semantic/example98,Semantic,insert_flower_semantic,P2,1,0,0.5,0.5,0.0,1.0,1.0,0.5,1,3.119210720062256
Semantic/insert_flower_semantic/example98,Semantic,insert_flower_semantic,P3,1,0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,6,3.6497642993927
Semantic/insert_flower_semantic/example99,Semantic,insert_flower_semantic,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,3.4284894466400146
Semantic/insert_flower_semantic/example99,Semantic,insert_flower_semantic,P2,1,0,0.5,0.5,0.0,1.0,1.0,0.5,1,3.265532970428467
